times_1,times_2,audio_path,num_peaks,fs,delay,dop,echo_doppler,raw_tx,tx_freq_from_filtered_tx_fft,speed,closest_gps_time,diff_from_closest_gps,tx_var,rx_var,five_times_span_tx,ten_times_span_tx,five_times_span_rx,ten_times_span_rx,durations,rx_freq,bat_num,movement_type,keys,png_name,t1i,t1f,t2i,t2f,t3i,t3f
0.00064,0.02368,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,79993.4900541814,NaN,NaN,737282.958143634,9428.35235409926,NaN,NaN,NaN,NaN,NaN,NaN,0.02304,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
0.03136,0.10304,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80120.6709903633,NaN,NaN,737282.958143634,9428.32163409926,NaN,NaN,NaN,NaN,NaN,NaN,0.07168,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
0.10944,0.32866,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80148.0231246064,NaN,NaN,737282.958143634,9428.24355409926,NaN,NaN,NaN,NaN,NaN,NaN,0.21922,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
0.341475,0.38368,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,79968.0157945696,NaN,NaN,737282.958143634,9428.01151909926,NaN,NaN,NaN,NaN,NaN,NaN,0.042205,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
0.38368,0.40128,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,4,200000,NaN,NaN,NaN,80230.0805556273,NaN,NaN,737282.958143634,9427.96931409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0176,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
0.45632,0.5088,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80088.6009170448,NaN,NaN,737282.958143634,9427.89667409926,NaN,NaN,NaN,NaN,NaN,NaN,0.05248,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
0.53056,0.62784,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,79928.5550261906,NaN,NaN,737282.958143634,9427.82243409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0972799999999999,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
0.65472,0.75584,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80024.228028039,NaN,NaN,737282.958143634,9427.69827409926,NaN,NaN,NaN,NaN,NaN,NaN,0.10112,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.25376,5.33056,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80143.8755038463,NaN,NaN,737282.958143634,9423.09923409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0768000000000004,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.36896,5.44576,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80052.7326373066,NaN,NaN,737282.958143634,9422.98403409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0767999999999995,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.44832,5.53664,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80118.3163813649,NaN,NaN,737282.958143634,9422.90467409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0883200000000004,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.5392,5.594215,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80133.59381548,NaN,NaN,737282.958143634,9422.81379409926,NaN,NaN,NaN,NaN,NaN,NaN,0.055015,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.594215,5.63938,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,79675.6516784777,NaN,NaN,737282.958143634,9422.75877909926,NaN,NaN,NaN,NaN,NaN,NaN,0.0451649999999999,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.63938,5.70688,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,79763.7124273373,NaN,NaN,737282.958143634,9422.71361409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0674999999999999,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.7184,5.8016,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80289.0537966931,NaN,NaN,737282.958143634,9422.63459409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0831999999999997,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.81056,5.89376,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01408,1237.90637581876,1237.90637581876,78798.7139618089,78792.7047075573,NaN,737282.958143634,9422.54243409926,268.267957172048,196.127981301218,78461.5384615385,78834.1346153846,79687.5,80324.5192307692,0.0832000000000006,80030.6110833761,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.90016,5.97312,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01024,1767.97094497362,1767.97094497362,78399.8629179335,78393.0103173716,NaN,737282.958143634,9422.45283409926,311.284565890519,312.346875920343,77850.8771929825,78467.6535087719,79509.3201754386,80331.6885964912,0.0729600000000001,80160.9812623452,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
5.98208,6.05376,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01792,2120.38780777011,2120.38780777011,78056.0108546256,78049.0358947317,NaN,737282.958143634,9422.37091409926,375.980365431701,441.968841452653,77455.3571428571,78111.0491071429,79171.3169642857,80273.4375,0.0716799999999997,80169.4237025018,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.06016,6.12928,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.02944,2054.24954792043,2054.24954792043,78017.288380718,78017.288380718,NaN,737282.958143634,9422.29283409926,330.047305816596,370.481263639617,77676.5046296296,78096.0648148148,79224.537037037,80367.4768518519,0.0691199999999998,80071.5379286384,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.13952,6.20352,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01408,2249.82423248184,2249.82423248184,77688.3715139442,77680.5596242481,NaN,737282.958143634,9422.21347409926,347.95866872845,504.540685137447,77375,77750,79046.875,80828.125,0.0640000000000001,79930.38385673,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.23296,6.30464,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.02304,2022.73836925438,2022.73836925438,77609.597852304,77602.62289241,NaN,737282.958143634,9422.12003409926,318.663447979151,370.446001657182,77036.8303571429,77678.5714285714,78976.0044642857,80301.3392857143,0.0716799999999997,79625.3612616644,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.32256,6.40192,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.0192,1927.80192780193,1927.80192780193,77375.9648948661,77375.9648948661,NaN,737282.958143634,9422.03043409926,324.325572581658,424.166093614182,77318.5483870968,77406.7540322581,78603.8306451613,80078.125,0.0793599999999994,79303.7668226681,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.42496,6.50688,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.02304,2612.14525480623,2612.14525480623,77429.8879828874,77423.7848397686,NaN,737282.958143634,9421.92803409926,381.223899899627,537.590368008486,77099.609375,77465.8203125,78942.87109375,80126.953125,0.0819200000000002,80035.9300945749,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.52352,6.6144,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.02176,2497.66188039831,2497.66188039831,77283.8556618913,77283.8556618913,NaN,737282.958143634,9421.82947409926,379.635426296472,573.622479632083,77156.6901408451,77310.7394366197,79302.3767605634,80237.676056338,0.0908799999999994,79781.5175422896,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.64128,6.72192,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.0256,2368.40473680947,2368.40473680947,77431.2552097326,77425.0551973326,NaN,737282.958143634,9421.71171409926,322.359388768197,417.311407676767,77170.1388888889,77504.9603174603,78943.4523809524,80245.5357142857,0.0806399999999998,79793.4599341421,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.74112,6.8192,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.02048,2228.3409105462,2228.3409105462,77402.1069279274,77402.1069279274,NaN,737282.958143634,9421.61187409926,339.298213715669,505.22164965274,77126.0245901639,77433.4016393443,78752.5614754098,80212.6024590164,0.0780800000000008,79630.4478384736,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.84736,6.92672,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01664,2457.00245700246,2457.00245700246,77558.6706345275,77552.3706282275,NaN,737282.958143634,9421.50563409926,340.176493761779,492.199598315353,77280.7459677419,77696.5725806452,79044.8588709677,80279.7379032258,0.0793600000000003,80009.3730852299,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
6.95104,7.0176,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01408,1983.02411177045,1983.02411177045,77675.1173393993,77667.6058844305,NaN,737282.958143634,9421.40195409926,311.087237156642,389.013564506371,77328.7259615385,77719.3509615385,78921.2740384615,80168.2692307692,0.06656,79650.6299962009,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.02912,7.08416,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01536,2107.36669997275,2107.36669997275,77926.1479310268,77917.0644538718,NaN,737282.958143634,9421.32387409926,326.582414530359,330.079212793223,77561.773255814,78088.6627906977,79487.6453488372,80287.0639534884,0.05504,80024.4311538445,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.09312,7.1712,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.00768,1792.91797400269,1792.91797400269,78279.3839626217,78272.9806841431,NaN,737282.958143634,9421.25987409926,293.784242411258,285.005858689313,77792.0081967213,78355.5327868852,79623.4631147541,80148.5655737705,0.0780799999999999,80065.8986581458,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.1776,7.24416,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.00768,1832.7950123939,1832.7950123939,78088.2631620192,78088.2631620192,NaN,737282.958143634,9421.17539409926,322.856209142977,330.132523289023,77794.4711538462,78470.5528846154,79266.8269230769,80273.4375,0.06656,79921.0581744131,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.2544,7.34784,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,78489.4453654519,NaN,NaN,737282.958143634,9421.09859409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0934399999999993,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.36832,7.43616,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,78656.4468885097,NaN,NaN,737282.958143634,9420.98467409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0678400000000003,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.48992,7.56288,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01792,1329.40450901117,1329.40450901117,78632.8593204685,78626.0067199066,NaN,737282.958143634,9420.86307409926,232.261842000323,276.805573790752,78248.3552631579,78673.2456140351,79618.9692982456,80180.9210526316,0.0729600000000001,79955.4112289177,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.59872,7.69856,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,78561.2340554141,NaN,NaN,737282.958143634,9420.75427409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0998399999999995,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.71264,7.8048,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.02176,1736.01692616503,1736.01692616503,78548.7589697033,78543.3339168091,NaN,737282.958143634,9420.64035409926,248.466487594236,291.841312663672,78114.1493055556,78602.4305555556,79730.9027777778,80381.9444444445,0.0921599999999998,80279.3508429741,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.82016,7.91872,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.02688,1369.65454268757,1369.65454268757,78429.9302334276,78424.8574388251,NaN,737282.958143634,9420.53283409926,237.61773014326,299.209587394085,78033.6850649351,78540.9902597403,79200.487012987,80215.0974025974,0.0985600000000009,79794.5119815126,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
7.93664,8.02624,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.02432,1774.45455052731,1774.45455052731,78449.2620015823,78443.681955826,NaN,737282.958143634,9420.41635409926,290.907452291227,298.775396513104,78013.3928571429,78482.1428571429,79654.0178571429,80379.4642857143,0.0895999999999999,80218.1365063533,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.04544,8.1184,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,78235.3948690853,NaN,NaN,737282.958143634,9420.30755409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0729600000000001,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.15296,8.22464,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,78460.5726379797,NaN,NaN,737282.958143634,9420.20003409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0716800000000006,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.24896,8.32832,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.02432,1789.20178920179,1789.20178920179,78276.8939774988,78270.5939711988,NaN,737282.958143634,9420.10403409926,275.293470386005,297.046413052643,77910.7862903226,78326.6129032258,79649.6975806452,80078.125,0.0793599999999994,80059.7957604006,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.34624,8.42304,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.032,1510.31833864983,1510.31833864983,78529.3447251427,78522.8347323037,NaN,737282.958143634,9420.00675409926,270.627646900963,265.436489723951,78059.8958333333,78593.75,79531.25,80195.3125,0.0768000000000004,80033.1530709535,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.43584,8.51008,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01152,1589.33261499091,1589.33261499091,78193.0834517186,78186.3489914855,NaN,737282.958143634,9419.91715409926,278.27732425133,245.487559866033,78071.1206896552,78542.5646551724,79674.0301724138,80158.9439655172,0.0742399999999996,79775.6816064765,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.51392,8.57792,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01408,1562.3779392235,1562.3779392235,78703.9568441919,78696.1449544958,NaN,737282.958143634,9419.83907409926,304.758811845947,203.227087607593,78218.75,78734.375,79750,80328.125,0.0640000000000001,80258.5228937193,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.59328,8.66752,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01792,1373.82988753451,1373.82988753451,78664.5115426326,78657.7770823996,NaN,737282.958143634,9419.75971409926,279.404719283344,271.016083941229,78098.0603448276,78825.4310344828,79566.2715517241,80226.2931034483,0.0742399999999996,80031.6069699341,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.67264,8.74176,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,2,200000,0.01664,1388.88888888889,1388.88888888889,78435.2734999839,78435.2734999839,NaN,737282.958143634,9419.68035409926,290.359249730907,255.31988785721,78268.1038848296,78875.7867322578,79469.0009404616,80206.9015409101,0.0691199999999998,79824.1623888728,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.75072,8.83115,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80095.1107879687,NaN,NaN,737282.958143634,9419.60227409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0804299999999998,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.83115,8.91584,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80139.9179211193,NaN,NaN,737282.958143634,9419.52184409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0846900000000002,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.9184,8.9981,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80138.6405500774,NaN,NaN,737282.958143634,9419.43459409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0797000000000008,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
8.9981,9.07914,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80109.2019430055,NaN,NaN,737282.958143634,9419.35489409926,NaN,NaN,NaN,NaN,NaN,NaN,0.0810399999999998,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
9.098155,9.119265,C:\Users\yotam\Desktop\ProjectsData\bat04\0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.wav,1,200000,NaN,NaN,NaN,80059.2063515388,NaN,NaN,737282.958143634,9419.25483909926,NaN,NaN,NaN,NaN,NaN,NaN,0.0211100000000002,NaN,4,woods,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724,0140U_U18_08_10_20_22_35.257-U18_08_10_20_22_45.724.png',0,0.5,5.5,9.5,-1,-1
